"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE644992-151974","Station","pH",1,0,0.02283,1
"SE644992-151974","Station","Lättillgänglig fosfor",-1,0,-0.8066,1
"SE644992-151974","Station","Siktdjup",0,0.6492,-0.001667,1
"SE644992-151974","Station","Totalt organiskt kol",0,0.9451,-0,1
"SE644992-151974","Station","Totalkväve",0,0.6907,-1.488,1
"SE644992-151974","Station","Totalfosfor",-1,6e-4,-1.321,1
"SE654688-156571","Station","Alkalinitet",1,0,0.00275,1
"SE654688-156571","Station","Oorganiskt kväve",-1,2e-4,-5.969,1
"SE654688-156571","Station","pH",1,4e-4,0.007844,1
"SE654688-156571","Station","Lättillgänglig fosfor",-1,2e-4,-0.1798,1
"SE654688-156571","Station","Kisel",-1,0.0023,-17.86,1
"SE654688-156571","Station","Siktdjup",0,0.0791,-0.05,1
"SE654688-156571","Station","Totalt organiskt kol",0,0.2697,0.05508,1
"SE654688-156571","Station","Totalkväve",-1,0.0015,-3.375,1
"SE654688-156571","Station","Totalfosfor",-1,0.0028,-0.1786,1
"SE733110-182955","Station","Brunhet",1,0.0075,0.001117,0
"SE733110-182955","Station","Alkalinitet",0,0.8088,7.143e-5,0
"SE733110-182955","Station","Konduktivitet",-1,0,-0.0257,0
"SE733110-182955","Station","Oorganiskt kväve",-1,0.0063,-1.013,0
"SE733110-182955","Station","pH",0,0.1158,0.004229,0
"SE733110-182955","Station","Lättillgänglig fosfor",0,0.6627,-0.01389,0
"SE733110-182955","Station","Kisel",,0.05,10.51,0
"SE733110-182955","Station","Siktdjup",-1,0.018,-0.01923,0
"SE733110-182955","Station","Sulfat",-1,0,-0.02448,0
"SE733110-182955","Station","Totalt organiskt kol",0,0.0589,0.04224,0
"SE733110-182955","Station","Totalkväve",0,0.3531,-0.997,0
"SE733110-182955","Station","Totalfosfor",0,0.5945,-0.03871,0
"SE733110-182955","Station","Temperatur - vår",1,0.0035,0.3942,0
"SE713404-172465","Station","Brunhet",1,0.0325,8.889e-4,0
"SE713404-172465","Station","Alkalinitet",0,0.9565,8.826e-6,0
"SE713404-172465","Station","Konduktivitet",-1,0,-0.02447,0
"SE713404-172465","Station","Oorganiskt kväve",-1,1e-4,-1.255,0
"SE713404-172465","Station","pH",1,0.0109,0.008855,0
"SE713404-172465","Station","Lättillgänglig fosfor",-1,0.0074,-0.05295,0
"SE713404-172465","Station","Kisel",0,0.8595,-0.8545,0
"SE713404-172465","Station","Siktdjup",0,0.082,-0.01555,0
"SE713404-172465","Station","Sulfat",-1,0,-0.02806,0
"SE713404-172465","Station","Totalt organiskt kol",1,0.0356,0.05128,0
"SE713404-172465","Station","Totalkväve",0,0.2095,-1.154,0
"SE713404-172465","Station","Totalfosfor",0,0.0964,-0.05464,0
"SE713404-172465","Station","Temperatur - vår",0,0.3914,0.1569,0
"SE652707-159032","Station","Brunhet",1,0,0.001194,0
"SE652707-159032","Station","Alkalinitet",1,0,0.002013,0
"SE652707-159032","Station","Konduktivitet",-1,0,-0.04857,0
"SE652707-159032","Station","Oorganiskt kväve",0,0.6029,-0.216,0
"SE652707-159032","Station","pH",0,0.9807,-3.429e-4,0
"SE652707-159032","Station","Lättillgänglig fosfor",-1,0.0194,-0.025,0
"SE652707-159032","Station","Kisel",1,2e-4,12.63,0
"SE652707-159032","Station","Siktdjup",0,0.213,-0.02063,0
"SE652707-159032","Station","Sulfat",-1,0,-0.09556,0
"SE652707-159032","Station","Totalt organiskt kol",1,0,0.08438,0
"SE652707-159032","Station","Totalkväve",0,0.2894,-1.145,0
"SE652707-159032","Station","Totalfosfor",0,0.5777,0.01786,0
"SE664550-145255","Station","Brunhet",-1,0.0393,-0.002909,1
"SE664550-145255","Station","Alkalinitet",1,5e-4,0.002321,1
"SE664550-145255","Station","Lägsta Syrehalt",0,0.815,0,1
"SE664550-145255","Station","Oorganiskt kväve",-1,0.0018,-2.8,1
"SE664550-145255","Station","pH",1,0,0.02432,1
"SE664550-145255","Station","Lättillgänglig fosfor",-1,0,-0.1,1
"SE664550-145255","Station","Siktdjup",1,6e-4,0.025,1
"SE664550-145255","Station","Totalt organiskt kol",0,0.7694,0.005882,1
"SE664550-145255","Station","Totalkväve",-1,1e-4,-4.286,1
"SE664550-145255","Station","Totalfosfor",-1,1e-4,-0.1786,1
"SE615807-134835","Station","Alkalinitet",0,0.5371,-0.03287,1
"SE615807-134835","Station","Konduktivitet",0,0.2773,-0.08278,1
"SE615807-134835","Station","Lägsta Syrehalt",0,0.4955,-0.02404,1
"SE615807-134835","Station","Oorganiskt kväve",0,0.5271,4.868,1
"SE615807-134835","Station","pH",0,0.2118,0.008237,1
"SE615807-134835","Station","Lättillgänglig fosfor",-1,4e-4,-0.7267,1
"SE615807-134835","Station","Siktdjup",1,0.0281,0.004659,1
"SE615807-134835","Station","Totalkväve",0,0.0693,-32.86,1
"SE615807-134835","Station","Totalfosfor",0,0.1583,-0.6625,1
"SE615807-134835","Station","Temperatur - vår",0,0.2446,0.08091,1
"SE659503-154190","Station","Brunhet",0,0.6404,0.001292,0
"SE659503-154190","Station","Alkalinitet",0,0.5334,-0.003236,0
"SE659503-154190","Station","Lägsta Syrehalt",0,1,-0.025,0
"SE659503-154190","Station","Oorganiskt kväve",0,0.1195,17.39,0
"SE659503-154190","Station","pH",0,0.5334,-0.008591,0
"SE659503-154190","Station","Lättillgänglig fosfor",0,0.6962,0.07639,0
"SE659503-154190","Station","Kisel",0,0.0868,106.4,0
"SE659503-154190","Station","Siktdjup",0,0.8148,0.005469,0
"SE659503-154190","Station","Totalt organiskt kol",0,1,-0.04028,0
"SE659503-154190","Station","Totalkväve",0,0.2129,17.86,0
"SE659503-154190","Station","Totalfosfor",0,0.8763,0.1109,0
"SE639630-150515","Station","Brunhet",0,0.5886,-3.631e-4,1
"SE639630-150515","Station","Alkalinitet",0,0.2184,0.002321,1
"SE639630-150515","Station","Lägsta Syrehalt",-1,0.0131,-0.01091,1
"SE639630-150515","Station","Oorganiskt kväve",0,0.134,-2.048,1
"SE639630-150515","Station","pH",0,0.3354,-0.007618,1
"SE639630-150515","Station","Lättillgänglig fosfor",0,0.2795,0,1
"SE639630-150515","Station","Siktdjup",0,0.2594,-0.05812,1
"SE639630-150515","Station","Totalt organiskt kol",-1,0.0086,-0.09233,1
"SE639630-150515","Station","Totalkväve",0,0.8557,0,1
"SE639630-150515","Station","Totalfosfor",0,0.7179,0.07273,1
"SE632615-137440","Station","Alkalinitet",0,0.2407,-7.143e-4,1
"SE632615-137440","Station","Lägsta Syrehalt",0,0.4121,0.03333,1
"SE632615-137440","Station","pH",1,0.0135,0.01,1
"SE632615-137440","Station","Siktdjup",0,0.3933,0.01667,1
"SE632615-137440","Station","Totalt organiskt kol",0,0.9549,-0,1
"SE632615-137440","Station","Totalkväve",-1,6e-4,-10.71,1
"SE632615-137440","Station","Totalfosfor",0,0.1542,-0.1429,1
"SE630550-137050","Station","Alkalinitet",0,0.7297,-0,1
"SE630550-137050","Station","Lägsta Syrehalt",0,0.3374,-0.03542,1
"SE630550-137050","Station","pH",0,1,-0,1
"SE630550-137050","Station","Siktdjup",0,0.5715,0.007692,1
"SE630550-137050","Station","Totalt organiskt kol",0,0.3493,0.05714,1
"SE630550-137050","Station","Totalkväve",-1,0.0366,-7.778,1
"SE630550-137050","Station","Totalfosfor",0,0.2799,-0.1,1
"SE651060-149500","Station","Brunhet",0,0.1017,-0.003875,1
"SE651060-149500","Station","Alkalinitet",1,0.0018,0.002211,1
"SE651060-149500","Station","Lägsta Syrehalt",-1,1e-4,-0.1436,1
"SE651060-149500","Station","Oorganiskt kväve",-1,0,-12.4,1
"SE651060-149500","Station","pH",1,0,0.01358,1
"SE651060-149500","Station","Lättillgänglig fosfor",-1,0,-0.2221,1
"SE651060-149500","Station","Siktdjup",0,0.7614,-0.00137,1
"SE651060-149500","Station","Totalt organiskt kol",0,0.1668,0.05354,1
"SE651060-149500","Station","Totalkväve",-1,0.0427,-4.821,1
"SE651060-149500","Station","Totalfosfor",0,0.1694,-0.1071,1
"SE649260-146815","Station","Brunhet",0,0.0709,6.25e-4,1
"SE649260-146815","Station","Alkalinitet",0,0.1611,0.002679,1
"SE649260-146815","Station","Lägsta Syrehalt",0,0.1107,0.06515,1
"SE649260-146815","Station","Oorganiskt kväve",-1,0.0079,-17.07,1
"SE649260-146815","Station","pH",1,0.0283,0.02,1
"SE649260-146815","Station","Siktdjup",0,0.4362,0.01548,1
"SE649260-146815","Station","Totalt organiskt kol",0,0.5546,0.02071,1
"SE649260-146815","Station","Totalkväve",0,0.0636,-10,1
"SE649260-146815","Station","Totalfosfor",0,1,0,1
"SE665533-166447","Station","Brunhet",0,0.6207,-0.0024,1
"SE665533-166447","Station","Alkalinitet",0,0.3465,0.0037,1
"SE665533-166447","Station","Konduktivitet",0,0.1227,0.1,1
"SE665533-166447","Station","Oorganiskt kväve",0,0.3465,-0.5,1
"SE665533-166447","Station","pH",0,0.8815,-9.091e-4,1
"SE665533-166447","Station","Lättillgänglig fosfor",-1,0.0383,-0.0625,1
"SE665533-166447","Station","Kisel",0,0.235,45,1
"SE665533-166447","Station","Siktdjup",-1,0.0029,-0.1,1
"SE665533-166447","Station","Sulfat",0,0.4743,-0.04,1
"SE665533-166447","Station","Totalt organiskt kol",0,0.4874,0.1,1
"SE665533-166447","Station","Totalkväve",0,0.2758,4,1
"SE665533-166447","Station","Totalfosfor",0,0.3703,0.2455,1
"SE615350-134290","Station","Brunhet",-1,0.0043,-0.00275,1
"SE615350-134290","Station","Alkalinitet",0,0.0725,0.014,1
"SE615350-134290","Station","Konduktivitet",1,0.0011,0.3067,1
"SE615350-134290","Station","Oorganiskt kväve",-1,0.007,-1.231,1
"SE615350-134290","Station","pH",-1,0.0367,-0.012,1
"SE615350-134290","Station","Lättillgänglig fosfor",-1,2e-4,-1.333,1
"SE615350-134290","Station","Kisel",0,0.1013,27.27,1
"SE615350-134290","Station","Siktdjup",0,0.4989,-0,1
"SE615350-134290","Station","Sulfat",-1,0.029,-0.19,1
"SE615350-134290","Station","Totalt organiskt kol",1,0.0447,0.4412,1
"SE615350-134290","Station","Totalkväve",0,1,-5.85,1
"SE615350-134290","Station","Totalfosfor",0,0.1864,-1.833,1
"SE680235-141799","Station","Brunhet",1,0.0126,9.351e-4,0
"SE680235-141799","Station","Alkalinitet",0,0.6985,-2.923e-4,0
"SE680235-141799","Station","Kadmium i vatten",0,0.2924,-1.591e-4,0
"SE680235-141799","Station","Konduktivitet",-1,0.0177,-0.01947,0
"SE680235-141799","Station","Lägsta Syrehalt",0,0.1943,-0.02659,0
"SE680235-141799","Station","Oorganiskt kväve",0,0.141,-0.4721,0
"SE680235-141799","Station","Bly i vatten",-1,0,-0.007923,0
"SE680235-141799","Station","pH",0,0.5253,-0.001995,0
"SE680235-141799","Station","Lättillgänglig fosfor",-1,0.0113,-0.04876,0
"SE680235-141799","Station","Kisel",1,0.0016,15.47,0
"SE680235-141799","Station","Siktdjup",0,0.4953,-0.006677,0
"SE680235-141799","Station","Sulfat",-1,0,-0.0202,0
"SE680235-141799","Station","Totalt organiskt kol",0,0.0748,0.02644,0
"SE680235-141799","Station","Totalkväve",-1,0.0249,-2.39,0
"SE680235-141799","Station","Totalfosfor",-1,0,-0.1705,0
"SE680235-141799","Station","Temperatur - vår",0,0.304,0.04509,0
"SE663919-166636","Station","Brunhet",0,0.1341,5.556e-4,1
"SE663919-166636","Station","Alkalinitet",1,0.0478,0.017,1
"SE663919-166636","Station","Konduktivitet",0,0.8427,0.025,1
"SE663919-166636","Station","Oorganiskt kväve",0,0.1799,0.3571,1
"SE663919-166636","Station","pH",0,0.4573,0.02,1
"SE663919-166636","Station","Lättillgänglig fosfor",-1,0.0045,-0.9615,1
"SE663919-166636","Station","Kisel",0,0.4884,-38.33,1
"SE663919-166636","Station","Siktdjup",,0.05,-0.05714,1
"SE663919-166636","Station","Sulfat",-1,0.0073,-0.49,1
"SE663919-166636","Station","Totalt organiskt kol",1,0.0169,0.45,1
"SE663919-166636","Station","Totalkväve",0,0.3502,37.75,1
"SE663919-166636","Station","Totalfosfor",0,0.3465,-2.5,1
"SE649287-142183","Station","Brunhet",0,0.3061,-0.001,1
"SE649287-142183","Station","Alkalinitet",1,0.0019,0.004,1
"SE649287-142183","Station","Konduktivitet",0,0.3373,-0.025,1
"SE649287-142183","Station","Lägsta Syrehalt",0,0.0955,0.1,1
"SE649287-142183","Station","Oorganiskt kväve",0,0.1237,-5.667,1
"SE649287-142183","Station","pH",1,0.0047,0.01196,1
"SE649287-142183","Station","Lättillgänglig fosfor",-1,0.0133,-0.1667,1
"SE649287-142183","Station","Kisel",0,0.0579,-18.82,1
"SE649287-142183","Station","Siktdjup",0,0.5256,-0.01979,1
"SE649287-142183","Station","Totalt organiskt kol",0,0.1669,-0.07727,1
"SE649287-142183","Station","Totalkväve",0,0.4971,-1.316,1
"SE649287-142183","Station","Totalfosfor",0,0.7552,-0.03125,1
"SE728095-175926","Station","Brunhet",1,0.0252,0.001116,0
"SE728095-175926","Station","Alkalinitet",0,0.6897,8.333e-5,0
"SE728095-175926","Station","Konduktivitet",-1,0,-0.02723,0
"SE728095-175926","Station","Oorganiskt kväve",-1,0.0017,-0.5694,0
"SE728095-175926","Station","pH",0,0.1466,0.002722,0
"SE728095-175926","Station","Lättillgänglig fosfor",0,0.2018,-0.0157,0
"SE728095-175926","Station","Kisel",0,0.1569,7.716,0
"SE728095-175926","Station","Siktdjup",-1,8e-4,-0.01905,0
"SE728095-175926","Station","Sulfat",-1,0,-0.03026,0
"SE728095-175926","Station","Totalt organiskt kol",1,0.0129,0.064,0
"SE728095-175926","Station","Totalkväve",0,0.126,-1.235,0
"SE728095-175926","Station","Totalfosfor",-1,0,-0.09444,0
"SE728095-175926","Station","Temperatur - vår",1,0.0052,0.173,0
"SE717734-173458","Station","Brunhet",0,0.4555,0.0018600000000000001,1
"SE717734-173458","Station","Alkalinitet",0,0.7948,-1.111e-4,1
"SE717734-173458","Station","Konduktivitet",0,0.0644,-0.01726,1
"SE717734-173458","Station","Oorganiskt kväve",0,0.9741,-0.02844,1
"SE717734-173458","Station","pH",0,0.0855,-0.01053,1
"SE717734-173458","Station","Lättillgänglig fosfor",-1,3e-4,-0.1518,1
"SE717734-173458","Station","Kisel",0,0.4751,17.61,1
"SE717734-173458","Station","Siktdjup",0,0.0914,0.01858,1
"SE717734-173458","Station","Sulfat",0,0.4108,-0.01469,1
"SE717734-173458","Station","Totalt organiskt kol",0,0.1273,0.1333,1
"SE717734-173458","Station","Totalkväve",1,0.0019,3.49,1
"SE717734-173458","Station","Totalfosfor",0,0.559,-0.04352,1
"SE717734-173458","Station","Temperatur - vår",0,0.6922,0.1385,1
"SE664790-141285","Station","Brunhet",0,0.2105,-0.005,1
"SE664790-141285","Station","Alkalinitet",1,2e-4,0.001538,1
"SE664790-141285","Station","Lägsta Syrehalt",0,0.3896,0.02,1
"SE664790-141285","Station","Oorganiskt kväve",0,0.4743,-1.875,1
"SE664790-141285","Station","pH",1,0,0.01491,1
"SE664790-141285","Station","Siktdjup",0,0.1447,-0.008824,1
"SE664790-141285","Station","Totalt organiskt kol",1,0.0043,0.06814,1
"SE664790-141285","Station","Totalkväve",0,0.9033,0,1
"SE664790-141285","Station","Totalfosfor",-1,0,-0.375,1
"SE664094-166287","Station","Brunhet",0,0.1692,-0.002167,1
"SE664094-166287","Station","Alkalinitet",0,0.9451,0.00175,1
"SE664094-166287","Station","Konduktivitet",0,0.6312,0.06571,1
"SE664094-166287","Station","Oorganiskt kväve",0,0.837,-0.3661,1
"SE664094-166287","Station","pH",0,0.4507,-0.01028,1
"SE664094-166287","Station","Lättillgänglig fosfor",0,0.58,0.6,1
"SE664094-166287","Station","Kisel",0,0.3727,27.5,1
"SE664094-166287","Station","Siktdjup",0,0.8901,-0.00625,1
"SE664094-166287","Station","Totalt organiskt kol",0,0.5371,0.1833,1
"SE664094-166287","Station","Totalkväve",0,0.0725,40,1
"SE664094-166287","Station","Totalfosfor",1,0.0049,3.04,1
"NW627437-149509","Station","Brunhet",1,0.0166,0.004894,0
"NW627437-149509","Station","Alkalinitet",1,0.0064,3.798e-4,0
"NW627437-149509","Station","Kadmium i vatten",0,1,0,0
"NW627437-149509","Station","Konduktivitet",-1,0.002,-0.04986,0
"NW627437-149509","Station","Lägsta Syrehalt",0,0.6973,-0,0
"NW627437-149509","Station","Nickel i vatten",0,0.1507,-0.004,0
"NW627437-149509","Station","Oorganiskt kväve",0,0.3516,-0.381,0
"NW627437-149509","Station","Bly i vatten",-1,0.003,-0.009339,0
"NW627437-149509","Station","pH",1,0,0.01068,0
"NW627437-149509","Station","Lättillgänglig fosfor",0,0.1499,-0.05258,0
"NW627437-149509","Station","Kisel",1,1e-4,39.4,0
"NW627437-149509","Station","Siktdjup",0,0.8504,-0.001094,0
"NW627437-149509","Station","Sulfat",-1,0,-0.112,0
"NW627437-149509","Station","Totalt organiskt kol",1,0.0041,0.1773,0
"NW627437-149509","Station","Totalkväve",1,0.0206,4.692,0
"NW627437-149509","Station","Totalfosfor",0,0.2172,-0.04762,0
"NW627437-149509","Station","Temperatur - vår",0,0.0961,0.08944,0
"SE658418-162757","Station","Lägsta Syrehalt",0,0.3473,-0.08571,1
"SE658418-162757","Station","Siktdjup",1,0.0467,0.0934,1
"SE658561-162661","Station","Lägsta Syrehalt",0,0.9378,-0.025,1
"SE658561-162661","Station","Siktdjup",1,0.0164,0.0997,1
"SE642925-142350","Station","Alkalinitet",1,0.002,0.00625,1
"SE642925-142350","Station","Konduktivitet",0,0.5803,-0.03695,1
"SE642925-142350","Station","Lägsta Syrehalt",0,0.6761,-0,1
"SE642925-142350","Station","pH",1,0.0257,0.01667,1
"SE642925-142350","Station","Lättillgänglig fosfor",-1,0.0055,-0.06458,1
"SE642925-142350","Station","Siktdjup",-1,0.0227,-0.08182,1
"SE642925-142350","Station","Totalt organiskt kol",0,0.4318,-0.03969,1
"SE642925-142350","Station","Totalkväve",-1,0.0016,-7.113,1
"SE642925-142350","Station","Totalfosfor",0,0.6042,-0.01556,1
"SE658086-130264","Station","Brunhet",1,0,0.001912,0
"SE658086-130264","Station","Alkalinitet",1,8e-4,3.479e-4,0
"SE658086-130264","Station","Konduktivitet",-1,0,-0.04228,0
"SE658086-130264","Station","Oorganiskt kväve",1,0.0303,0.4074,0
"SE658086-130264","Station","pH",0,0.9421,-2.252e-4,0
"SE658086-130264","Station","Lättillgänglig fosfor",0,0.5934,0.006944,0
"SE658086-130264","Station","Kisel",1,0,42.86,0
"SE658086-130264","Station","Siktdjup",-1,4e-4,-0.02083,0
"SE658086-130264","Station","Sulfat",-1,0,-0.05583,0
"SE658086-130264","Station","Totalt organiskt kol",1,0.001,0.06231,0
"SE658086-130264","Station","Totalkväve",0,0.9271,0.1373,0
"SE658086-130264","Station","Totalfosfor",0,0.4979,0.02778,0
"SE668095-145360","Station","Brunhet",1,0.035,0.002929,1
"SE668095-145360","Station","Alkalinitet",0,0.6337,-2.727e-4,1
"SE668095-145360","Station","Kadmium i vatten",-1,0.0043,-6.389e-4,1
"SE668095-145360","Station","Lägsta Syrehalt",0,0.3097,0.02733,1
"SE668095-145360","Station","Oorganiskt kväve",0,0.1535,-1,1
"SE668095-145360","Station","Bly i vatten",0,0.2345,0.008529,1
"SE668095-145360","Station","pH",0,0.7116,-0.00142,1
"SE668095-145360","Station","Lättillgänglig fosfor",0,0.1866,-0.03125,1
"SE668095-145360","Station","Kisel",1,0.0041,71.25,1
"SE668095-145360","Station","Siktdjup",-1,0.0039,-0.07778,1
"SE668095-145360","Station","Totalt organiskt kol",0,0.1321,0.08846,1
"SE668095-145360","Station","Totalfosfor",0,0.2653,0.0625,1
"SE655503-133346","Station","Brunhet",0,0.7317,7.143e-4,1
"SE655503-133346","Station","Alkalinitet",0,0.2535,8.333e-4,1
"SE655503-133346","Station","Konduktivitet",0,0.4487,-0.03333,1
"SE655503-133346","Station","Lägsta Syrehalt",1,0.0308,0.06132,1
"SE655503-133346","Station","pH",0,0.7619,0.001412,1
"SE655503-133346","Station","Siktdjup",0,0.0628,0.02857,1
"SE655503-133346","Station","Totalt organiskt kol",0,0.4714,-0.03,1
"SE655503-133346","Station","Totalkväve",0,0.0748,-4.667,1
"SE655503-133346","Station","Totalfosfor",0,0.1393,-0.35,1
"SE664197-149337","Station","Brunhet",1,7e-4,0.001,0
"SE664197-149337","Station","Alkalinitet",1,0.0052,5.441e-4,0
"SE664197-149337","Station","Konduktivitet",0,0.2218,-0.01154,0
"SE664197-149337","Station","Oorganiskt kväve",0,0.9325,0.01894,0
"SE664197-149337","Station","pH",0,0.1755,-0.002219,0
"SE664197-149337","Station","Lättillgänglig fosfor",-1,0.0053,-0.03205,0
"SE664197-149337","Station","Kisel",1,0.0043,17,0
"SE664197-149337","Station","Siktdjup",0,0.1219,-0.02142,0
"SE664197-149337","Station","Sulfat",-1,0,-0.04348,0
"SE664197-149337","Station","Totalt organiskt kol",1,1e-4,0.07681,0
"SE664197-149337","Station","Totalkväve",0,0.8547,0.1327,0
"SE664197-149337","Station","Totalfosfor",-1,0.001,-0.09615,0
"SE661610-140970","Station","Brunhet",0,0.5334,0.004056,1
"SE661610-140970","Station","Alkalinitet",0,0.1915,3.208e-4,1
"SE661610-140970","Station","Lägsta Syrehalt",1,0.006,0.1,1
"SE661610-140970","Station","Oorganiskt kväve",0,0.6071,0.8405,1
"SE661610-140970","Station","pH",1,0.0363,0.004906,1
"SE661610-140970","Station","Siktdjup",-1,0.0026,-0.03165,1
"SE661610-140970","Station","Totalt organiskt kol",1,5e-4,0.08872,1
"SE661610-140970","Station","Totalkväve",0,0.3597,-0.9152,1
"SE661610-140970","Station","Totalfosfor",-1,0.0051,-0.1364,1
"SE662050-140875","Station","Brunhet",0,0.8763,-2.593e-4,1
"SE662050-140875","Station","Alkalinitet",1,0,0.0015,1
"SE662050-140875","Station","Lägsta Syrehalt",0,0.6068,0.002778,1
"SE662050-140875","Station","Oorganiskt kväve",0,0.0584,2,1
"SE662050-140875","Station","pH",1,0,0.01341,1
"SE662050-140875","Station","Siktdjup",0,0.2048,-0.00625,1
"SE662050-140875","Station","Totalt organiskt kol",1,6e-4,0.1043,1
"SE662050-140875","Station","Totalkväve",0,0.6061,-0.375,1
"SE662050-140875","Station","Totalfosfor",-1,2e-4,-0.184,1
"SE651826-136762","Station","Brunhet",-1,0.043,-9.292e-4,0
"SE651826-136762","Station","Alkalinitet",0,0.8763,-4.167e-5,0
"SE651826-136762","Station","Konduktivitet",0,0.1611,-0.03,0
