VattenID,MS_CD,Stationskoordinat E/Y,Stationskoordinat N/X,Vattenkategori,VariabelID,Trendens signifikans,p-värde,Medianförändring per år,Typ,Nationell
SE627958-134477,WA56955874,395597,6270925,Station,Brunhet,1,0.0047,0.0029,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Alkalinitet,-1,0.0231,-0.0011,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Kadmium i vatten,-1,0.0013,-6.00E-04,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Konduktivitet,-1,3.00E-04,-0.0433,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Oorganiskt kväve,-1,2.00E-04,-3.1429,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Bly i vatten,0,0.0859,-0.0049,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Lättillgänglig fosfor,-1,1.00E-04,-0.1481,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Kisel,0,0.2427,0,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Sulfat,-1,0,-0.0457,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Totalt organiskt kol,1,0.0011,0.1364,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Totalkväve,0,0.457,-1.2847,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Totalfosfor,0,0.1566,-0.05,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Temperatur - vår,0,0.4909,0.05,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,pH,-1,0.0148,-0.0072,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Brunhet,1,0,9.00E-04,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Alkalinitet,1,0,0.0023,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Kadmium i vatten,-1,0,-2.00E-04,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Kvicksilver i vatten,-1,0.0239,-0.0341,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Konduktivitet,-1,8.00E-04,-0.0741,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Nickel i vatten,-1,0,-0.0147,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Oorganiskt kväve,-1,0,-2.0436,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Bly i vatten,-1,0,-0.005,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Lättillgänglig fosfor,-1,0.0011,-0.025,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Kisel,1,0,,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Sulfat,-1,0,-0.1181,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Totalt organiskt kol,1,0,0.0956,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Totalkväve,-1,0.0148,-2.1957,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Totalfosfor,-1,5.00E-04,-0.1,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,Temperatur - vår,0,0.1764,0.2243,Vattendrag,1
SE639339-154122,WA62188433,589240,6392240,Station,pH,1,0,0.0046,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Brunhet,1,0,0.0044,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Alkalinitet,-1,0.0016,-9.00E-04,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Kadmium i vatten,-1,0.0029,-3.00E-04,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Konduktivitet,-1,0,-0.0586,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Nickel i vatten,1,0.0345,0.0014,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Oorganiskt kväve,-1,0.0088,-0.4,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Bly i vatten,1,0.0101,0.0041,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Lättillgänglig fosfor,-1,0.0048,-0.0323,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Kisel,0,0.1137,0,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Sulfat,-1,0,-0.0711,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Totalt organiskt kol,1,0,0.26,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Totalkväve,1,4.00E-04,2.75,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Totalfosfor,-1,0.0444,-0.0381,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,Temperatur - vår,0,0.0966,0.1,Vattendrag,1
SE650799-143323,WA11935716,479930,6505496,Station,pH,1,0,0.0115,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Brunhet,-1,0.0041,-0.0032,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Alkalinitet,1,3.00E-04,0.006,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Konduktivitet,1,0.003,0.12,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Oorganiskt kväve,-1,0.0427,-1.8944,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Lättillgänglig fosfor,-1,2.00E-04,-0.1875,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Kisel,-1,0.0016,-1.00E-04,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Sulfat,-1,0.0025,-0.0867,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Totalt organiskt kol,-1,0.0092,-0.1348,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Totalkväve,0,0.2029,-3.6333,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Totalfosfor,-1,0.0038,-0.1354,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Temperatur - vår,0,0.6556,-0.075,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,pH,1,0.0158,0.0115,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Brunhet,1,0,7.00E-04,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Alkalinitet,1,0,0.0011,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Kadmium i vatten,-1,0,-3.00E-04,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Kvicksilver i vatten,-1,0.0077,-0.025,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Konduktivitet,0,0.515,-0.0022,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Nickel i vatten,-1,0,-0.0118,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Oorganiskt kväve,0,0.2169,0.1818,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Bly i vatten,-1,0.001,-0.0045,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Lättillgänglig fosfor,-1,0.0058,-0.0238,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Kisel,1,0.0058,,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Sulfat,-1,0,-0.0243,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Totalt organiskt kol,1,1.00E-04,0.0556,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Totalkväve,0,0.5564,0.2439,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Totalfosfor,-1,0,-0.1429,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,Temperatur - vår,0,0.2594,-0.1,Vattendrag,1
SE671742-158974,WA68838669,633829,6716732,Station,pH,1,0,0.005,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Brunhet,0,0.1171,0.0015,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Alkalinitet,1,0.0022,7.00E-04,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Kadmium i vatten,0,0.1297,-7.00E-04,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Kvicksilver i vatten,0,0.4643,0.0118,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Konduktivitet,0,0.6136,-0.0067,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Nickel i vatten,0,0.3451,-0.0016,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Oorganiskt kväve,-1,0.0385,-0.7708,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Bly i vatten,1,0.0012,0.009,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Lättillgänglig fosfor,-1,0.0498,-0.075,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Kisel,1,9.00E-04,,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Sulfat,-1,0,-0.0587,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Totalt organiskt kol,1,0.0112,0.125,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Totalkväve,0,0.6317,0.5833,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Totalfosfor,1,0.0032,0.0789,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Temperatur - vår,0,0.5513,0.0292,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,pH,1,0.0229,0.0073,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Brunhet,1,2.00E-04,3.00E-04,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Alkalinitet,1,0,0.001,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Kadmium i vatten,-1,0,-1.00E-04,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Kvicksilver i vatten,0,0.2562,0,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Konduktivitet,-1,0.0459,-0.0052,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Nickel i vatten,-1,2.00E-04,-0.0067,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Oorganiskt kväve,0,0.1794,-0.2857,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Bly i vatten,-1,1.00E-04,-0.0016,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Lättillgänglig fosfor,-1,0.0221,,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Kisel,1,0,,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Sulfat,-1,0,-0.025,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Totalt organiskt kol,1,0.0056,0.025,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Totalkväve,-1,0.007,-1.0417,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Totalfosfor,-1,0,-0.1235,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,Temperatur - vår,0,0.5741,-0.0222,Vattendrag,1
SE683661-156793,WA89618757,610559,6835609,Station,pH,1,5.00E-04,0.0024,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Brunhet,0,0.0601,0.0027,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Alkalinitet,0,0.3136,-0.0014,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Kadmium i vatten,-1,2.00E-04,,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Konduktivitet,0,0.1827,-0.0273,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Oorganiskt kväve,-1,0.0093,-0.75,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Bly i vatten,-1,0,-0.009,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Lättillgänglig fosfor,0,0.0812,0,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Kisel,-1,1.00E-04,,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Totalt organiskt kol,0,0.2817,0.0345,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Totalkväve,0,0.1652,-1.5,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Totalfosfor,-1,2.00E-04,-0.2611,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Temperatur - vår,0,0.8553,0,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,pH,0,0.767,9.00E-04,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Brunhet,1,0,0.0043,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Alkalinitet,1,0.0094,0.0013,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Konduktivitet,0,0.0605,-0.0292,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Oorganiskt kväve,0,0.6074,-0.2308,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Lättillgänglig fosfor,0,0.7825,0,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Kisel,1,0,,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Sulfat,-1,0,-0.0437,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Totalt organiskt kol,0,0.163,0.1125,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Totalkväve,0,0.6756,-0.5611,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Totalfosfor,-1,9.00E-04,-0.125,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,Temperatur - vår,0,0.8517,0.0026,Vattendrag,1
SE641827-139990,WA79424619,447692,6415426,Station,pH,0,0.6582,3.00E-04,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Brunhet,1,1.00E-04,0.0014,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Alkalinitet,1,0,0.0031,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Kadmium i vatten,-1,0.0037,-5.00E-04,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Kvicksilver i vatten,-1,4.00E-04,-0.0512,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Konduktivitet,-1,0.0043,-0.0667,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Nickel i vatten,-1,1.00E-04,-0.0167,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Oorganiskt kväve,1,0.0023,1.1883,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Bly i vatten,0,0.3845,-0.0014,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Lättillgänglig fosfor,0,0.0814,0,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Kisel,1,0,,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Sulfat,-1,0,-0.14,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Totalt organiskt kol,1,3.00E-04,0.1059,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Totalkväve,1,0.0325,1.706,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Totalfosfor,-1,0,-0.2167,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,Temperatur - vår,0,0.8335,0.0176,Vattendrag,1
SE633520-153920,WA19847939,587911,6334048,Station,pH,1,0,0.0059,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Brunhet,0,0.514,4.00E-04,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Alkalinitet,0,0.1557,0.001,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Kadmium i vatten,-1,0.0271,-5.00E-04,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Konduktivitet,0,0.8226,0.0012,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Oorganiskt kväve,-1,0.0089,-1.9438,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Bly i vatten,-1,8.00E-04,-0.0191,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Lättillgänglig fosfor,-1,0.0019,-0.3571,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Kisel,0,0.9625,0,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Sulfat,-1,0.0204,-0.017,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Totalt organiskt kol,0,0.2009,0.0544,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Totalkväve,0,0.9539,-0.0945,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Totalfosfor,0,0.1087,-0.17,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Temperatur - vår,0,0.5917,0.0387,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,pH,0,0.3769,0.0064,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Brunhet,1,0,0.0023,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Alkalinitet,1,0,0.0015,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Kadmium i vatten,0,0.4894,0,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Kvicksilver i vatten,0,0.461,0.0038,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Konduktivitet,-1,1.00E-04,-0.0486,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Nickel i vatten,-1,0.0018,-0.0064,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Oorganiskt kväve,-1,0,-3.4,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Bly i vatten,1,3.00E-04,0.002,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Lättillgänglig fosfor,0,0.1682,0,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Kisel,1,0.0066,,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Sulfat,-1,0,-0.0614,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Totalt organiskt kol,1,0,0.1231,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Totalkväve,-1,1.00E-04,-3.1538,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Totalfosfor,-1,2.00E-04,-0.0594,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,Temperatur - vår,0,0.8199,-0.0381,Vattendrag,1
SE653621-125394,WA99571073,300414,6531540,Station,pH,1,0,0.009,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Brunhet,0,0.5245,0.0078,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Alkalinitet,0,0.6521,0.0013,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Konduktivitet,0,0.8672,0.0131,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Oorganiskt kväve,0,0.0869,-6.6607,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Lättillgänglig fosfor,-1,0.0186,-0.25,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Kisel,0,0.7098,0,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Totalt organiskt kol,0,0.6262,0.2146,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Totalkväve,0,0.6838,1.8444,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Totalfosfor,0,0.082,0.22,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Temperatur - vår,0,0.5885,-0.1167,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,pH,0,0.7474,0.0066,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Brunhet,0,0.2403,-2.00E-04,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Alkalinitet,1,0.0022,8.00E-04,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Kadmium i vatten,0,0.1636,0,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Konduktivitet,0,0.2348,0.0026,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Nickel i vatten,-1,0.0446,-0.004,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Oorganiskt kväve,-1,0,-0.6396,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Bly i vatten,-1,0.0421,,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Lättillgänglig fosfor,-1,0.0022,-0.0278,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Kisel,1,0.0041,,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Sulfat,-1,0.0027,-0.005,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Totalt organiskt kol,0,0.8826,0,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Totalkväve,-1,0,-6.875,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Totalfosfor,-1,7.00E-04,-0.076,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Temperatur - vår,1,0.048,0.0825,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,pH,0,0.3056,-0.0017,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Brunhet,1,8.00E-04,0.0018,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Alkalinitet,0,0.3224,0.0011,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Kadmium i vatten,-1,0.023,,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Kvicksilver i vatten,0,0.1824,-0.05,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Konduktivitet,0,0.1434,-0.04,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Nickel i vatten,0,0.0534,-0.02,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Oorganiskt kväve,0,0.8284,0.0312,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Bly i vatten,-1,0.0191,-0.004,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Lättillgänglig fosfor,0,0.1293,0,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Kisel,1,0.0192,,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Sulfat,0,0.0872,-0.0363,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Totalt organiskt kol,1,0,0.1667,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Totalkväve,1,0.0099,2.3185,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Totalfosfor,0,0.2397,-0.019,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,Temperatur - vår,0,0.0991,-0.2583,Vattendrag,1
SE669500-163246,WA92637595,676810,6694843,Station,pH,0,0.1179,0.001,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Brunhet,1,2.00E-04,0.0081,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Alkalinitet,0,0.0566,-0.0049,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Kadmium i vatten,0,0.0622,-4.00E-04,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Kvicksilver i vatten,1,0.0256,0.1,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Konduktivitet,0,0.1464,-0.0533,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Nickel i vatten,-1,0.0224,-0.005,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Oorganiskt kväve,0,0.4066,-3.8,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Bly i vatten,0,0.4875,0.005,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Lättillgänglig fosfor,0,0.2549,0,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Kisel,0,0.297,0,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Totalt organiskt kol,1,2.00E-04,0.3367,Vattendrag,1
SE672924-157224,WA13726432,616191,6728334,Station,Totalkväve,0,0.9449,-0.2917,Vattendrag,1
