"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE651076-124118","WA36556832",287970,6505955,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.2860000000000005,,6.076443676408921,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2021,5.885,,6.096045282677217,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2001,14,,14.193625350029818,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2003,14,,13.738888159895897,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2004,14,,13.394565923469877,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2005,13,,12.995318719865491,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2006,12,,12.683302819845883,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2007,12,,12.61529472238934,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2008,13,,12.78088477219474,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2009,13,,13.067048083834596,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2010,14,,13.344347655974726,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2011,13,,13.532652773988982,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2012,14,,13.620644005809142,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2013,14,,13.563177696119693,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2014,13,,13.369228114127521,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2015,13,,13.125563826761004,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2016,13,,12.872512512148736,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2017,13,,12.609426720904485,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2018,12,,12.380752096237767,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2019,12,,12.275529395898273,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2020,12,,12.332866797823366,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","DJ",2021,13,,12.504369852680673,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2006,11.3,,13.339330962770656,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2007,13.6,,13.458244400314106,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2008,16.6,,13.577159589529579,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2009,14.5,,13.696076034711176,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2010,14.1,,13.814993974257186,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2011,12.7,,13.933914136536423,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2012,12.3,,14.052837181613148,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2013,14.6,,14.171763504118662,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2014,12.1,,14.290692885198855,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2015,13.7,,14.40962510557662,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2016,14.5,,14.52855926081632,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2017,15.2,,14.64749425787728,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2018,16.7,,14.766428880550333,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2019,14.9,,14.885362253312222,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2020,14.3,,15.004293940496268,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","IPS",2021,16.6,,15.12322363232121,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2001,30.157,,28.8284479952261,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2003,22.418,,31.53810725152075,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2004,35.894,,33.28964597171015,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2005,31.536,,35.210441083423795,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2006,38.559,,37.19917170488827,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2007,41.287,,39.127299409168174,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2008,48.49,,40.87348997974649,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2009,38.77,,42.36977025515417,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2010,39.9,,43.617092007569774,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2011,43.956,,44.60152583118927,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2012,49.557,,45.239645834974425,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2013,50.973,,45.465337896030334,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2014,52.161,,45.245189160398226,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2015,38.457,,44.665783463614275,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2016,47.211,,43.85385252764507,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2017,33.402,,42.92988381223897,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2018,41.842999999999996,,41.97653409621322,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2019,34.284,,41.010740421158296,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2020,43.767,,39.98107557650308,1,0
"SE651076-124118","WA36556832",287970,6505955,"Station","MISA",2021,43.191,,38.789965721627006,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2004,6.7,,6.594118882817162,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2005,7.5,,6.594118702741695,2,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2006,6.5,,6.594118485944466,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2007,6.4,,6.594118248293389,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2008,6.3,,6.594118009662451,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2009,6.5,,6.59411778224351,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2010,6.7,,6.594117577477637,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2011,6.1,,6.594117400895808,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2012,6.6,,6.594117260816277,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2013,7.1,,6.59411715703161,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2014,6,,6.594117090399744,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2015,6.6,,6.594117067004936,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2016,6.4,,6.594117085075905,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2017,6.9,,6.594117142713614,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2018,6.6,,6.594117233624355,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2019,7.1,,6.594117357715413,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","ACID",2020,6.1,,6.594117515541962,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2004,7.05,,6.711500337500676,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.7545,,6.711500220600582,2,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,6.75,,6.711500104216601,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.542,,6.711499994766392,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,6.808,,6.7114998988337415,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.5,,6.711499821391623,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.792,,6.711499767440021,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.44,,6.711499740188707,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.435,,6.7114997421335465,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.619,,6.711499772587599,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.87,,6.711499826079962,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.737,,6.7114998965489,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.95,,6.711499978635509,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,6.727,,6.711500069332715,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.75,,6.711500167548651,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.458,,6.711500273919149,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.913,,6.711500388275561,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2004,14,,14.516835797665156,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2005,14.5,,14.529436979383515,2,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2006,14,,14.54203825350911,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2007,15,,14.554639604379846,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2008,15,,14.567241000165758,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2009,15,,14.579842427073261,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2010,15,,14.592443873413407,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2011,14,,14.605045350084596,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2012,14,,14.617646866936566,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2013,14,,14.630248425979682,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2014,15,,14.642850009436197,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2015,15,,14.655451583584513,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2016,15,,14.668053125768168,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2017,14,,14.680654615874563,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2018,15,,14.693256047291346,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2019,15,,14.705857394988971,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","DJ",2020,15,,14.718458644465304,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2004,18.8,,18.96176467580595,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2005,19.25,,18.961764677725164,2,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2006,18.8,,18.96176468030345,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2007,18.9,,18.96176468375362,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2008,18.9,,18.961764687999608,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2009,19.3,,18.961764692637775,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2010,18.9,,18.96176469730742,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2011,18.7,,18.961764702439385,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2012,18.8,,18.961764708426326,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2013,19.2,,18.96176471468158,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2014,18.8,,18.96176472030644,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2015,19.2,,18.961764724658572,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2016,19.2,,18.96176472716982,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2017,18.9,,18.961764727780064,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2018,18.7,,18.96176472738226,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2019,18.9,,18.9617647265303,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","IPS",2020,19.1,,18.961764725092234,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2004,18.965,,29.024848031911198,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2005,26.171,,29.143535902893998,2,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2006,40.26,,29.199106084044914,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2007,34.72,,29.172224812057916,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2008,33.242,,29.060432445693372,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2009,31.916,,28.86652254447976,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2010,21.83,,28.60583497298393,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2011,35.228,,28.29117001926802,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2012,30.074,,27.934699402518163,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2013,23.919,,27.552542240665048,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2014,29.665,,27.164558894856384,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2015,27.481,,26.789409017820443,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2016,16.151,,26.444454498742832,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2017,20.193,,26.150094157849,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2018,28.825,,25.908995298016194,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2019,24.668,,25.719782584447888,1,0
"SE697717-139085","WA11914890",431604,6974774,"Station","MISA",2020,27.299,,25.578789091750462,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2004,6.6,,6.411771036044026,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2005,8,,6.411769493747602,2,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2006,6.5,,6.411767880716938,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2007,7.1,,6.411766263075585,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2008,6,,6.411764732191742,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2009,5.7,,6.411763390437661,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2010,5.6,,6.411762335271166,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2011,4.7,,6.411761627000586,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2012,7.3,,6.411761288358756,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2013,5.6,,6.411761289529047,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2014,6.1,,6.411761607108737,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2015,7.3,,6.4117622022213,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2016,6,,6.411763020105444,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2017,7.2,,6.41176403599696,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2018,6.2,,6.411765215986672,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2019,5.5,,6.411766553614359,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","ACID",2020,7.6,,6.411768028593488,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2000,7.0455000000000005,,7.0078419841332655,2,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2002,7.0845,,7.007842031013088,2,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2004,7.143,,7.007842067923784,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.718999999999999,,7.007842084923656,2,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,6.75,,7.007842102891327,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,7.2,,7.007842121476211,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,7.053,,7.007842138868917,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.889,,7.007842153880119,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,7.056,,7.0078421658550605,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,7.111,,7.007842173437097,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.905,,7.007842175647687,1,0
"SE700012-140354","WA38611588",444226,6996523,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,7.111,,7.007842171935159,1,0
